timestamps,TP9,AF7,AF8,TP10,Interest
1624492444.7,-27.831999999999997,-35.645,69.824,-33.203,4
1624492444.704,-33.691,-161.621,-53.223,-36.133,4
1624492444.708,-45.898,-457.031,-231.445,-43.945,4
1624492444.7120001,-38.086,-246.582,-20.996,-40.527,4
1624492444.716,-28.32,42.48,102.539,-26.855,4
1624492444.72,-29.296999999999997,-20.02,44.922,-27.344,4
1624492444.724,-35.645,-559.57,-235.352,-31.25,4
1624492444.7270002,-28.32,-552.246,-181.641,-34.18,4
1624492444.731,-16.113,230.46900000000002,183.59400000000002,-24.901999999999997,4
1624492444.735,-20.996,177.24599999999998,66.406,-18.066,4
1624492444.7389998,-31.738000000000003,-94.727,-64.941,-29.785,4
1624492444.7429998,-34.668,-50.293,7.812,-34.668,4
1624492444.7470002,-32.715,-52.246,27.831999999999997,-28.809,4
